API WELL  NUMBER,Production Year,"QUARTER 1,2,3,4",OWNER NAME,COUNTY,TOWNSHIP,WELL NAME,WELL NUMBER,OIL,GAS,BRINE,DAYS
34059245140000,2020,4,ECLIPSE RESOURCES I LP,GUERNSEY,MILLWOOD,MERCURY A     3H,3H,"3,316","215,200","2,008",92
34059244880000,2020,4,ECLIPSE RESOURCES I LP,GUERNSEY,MILLWOOD,PURPLE HAYES     1H,1H,"11,527","119,033","2,485",92
34067212840000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MADZIA UNIT     10H,10H,675,"34,931","1,635",92
34067212570100,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER FARMS UNIT     1H,1H,"1,692","39,233","1,180",92
34067212480100,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER UNIT     4H,4H,999,"29,863",712,92
34067212450100,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER UNIT     8H,8H,"1,035","31,268",611,92
34067212550000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER FARMS UNIT     3H,3H,552,"23,916",735,92
34067212530000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER FARMS UNIT     7H,7H,"1,241","36,315",62,92
34067212860000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MADZIA UNIT     8H,8H,482,"50,620","1,492",92
34067212540000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER FARMS UNIT     5H,5H,804,"36,827",820,92
34067213420000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,JOHN MILLS WEST UNIT     3H,3H,"1,948","52,288",290,92
34067212850000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MADZIA UNIT     6H,6H,561,"54,786",922,92
34067212870000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MADZIA UNIT     4H,4H,622,"46,434",791,92
34067212560000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER FARMS UNIT     9H,9H,586,"33,852",614,92
34067212440100,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER UNIT     10H,10H,993,"26,271",614,92
34067212460100,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER UNIT     6H,6H,928,"32,413",652,92
34067212470100,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MIZER UNIT     2H,2H,"2,225","38,132",659,92
34067213430000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,JOHN MILLS WEST UNIT     1H,1H,"1,931","50,550",502,92
34067212880000,2020,4,ECLIPSE RESOURCES I LP,HARRISON,STOCK,MADZIA UNIT     2H,2H,"1,183","59,916","1,031",92
34111246650000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,MOSER C     2H,2H,0,"148,361","2,662",92
34111248840000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,BLUEBONNET A     1H,1H,0,"2,071,300","17,298",92
34111246300000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,MOSER A     3H,3H,0,"102,919","1,915",89
34111248590000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK A-M     3HM,3HM,"5,516","188,711","4,844",92
34111248220000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL B     6H,6H,0,"328,684","6,747",89
34111249060000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,COYOTE B     6H,6H,0,"1,550,715","27,271",92
34111248410000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN C     6H,6H,0,"412,175","10,077",92
34111243850100,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,STALDER UNIT A     3 UH,3 UH,0,"199,047",0,91
34111247970000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,WILEY D     8H,8H,0,"481,976","11,121",92
34111248370000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROLLAND F     6HA,6HA,0,"436,096","6,896",92
34111244160000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,SHROYER UNIT     2H,2H,0,"35,422",994,90
34111248650000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,PYLES B     4H,4H,0,"991,528","8,712",92
34111248210000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL B     4H,4H,0,"265,241","6,399",89
34111248850000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,BLUEBONNET C     5H,5H,0,"2,073,299","20,240",92
34111248540000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,CRAIG MILLER B     6H,6H,0,"1,248,979","15,214",92
34111243860000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,STALDER UNIT C     6UH,6UH,0,"50,452",0,91
34111243880000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,STALDER UNIT C     8UH,8UH,0,"70,314",0,91
34111248530000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,CRAIG MILLER A     2H,2H,0,"891,419","14,080",92
34111247910000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROTH A     2H,2H,0,"474,811","9,411",92
34111248640000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,CAROLINE C     5H,5H,0,"674,372",0,58
34111247270000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK EAST     11H,11H,0,"385,063","7,951",88
34111243950000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,STALDER UNIT A     2 MH,2 MH,"1,188","57,891",0,92
34111244030000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK UNIT B     5H,5H,0,"55,201","1,019",88
34111247950000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,YELLOW ROSE C     6H,6H,0,"373,348","4,350",92
34111249110000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,CAROLINE A     1H,1H,0,"696,021",0,58
34111249080000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,COYOTE A     2H,2H,0,"2,007,419","24,762",92
34111245720000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,DIETRICH A     4H,4H,0,"35,140",832,85
34111248720000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL-M     6HM,6HM,"12,086","570,519","11,086",92
34111248780000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,RICHARD STALDER F-M     10HM,10HM,"4,462","368,731","5,725",92
34111248320000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROLLAND D     2H,2H,0,"610,434","8,861",92
34111248800000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,RICHARD STALDER F-M     4HM,4HM,"1,663","227,348","3,531",92
34111246310000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,MOSER A     1H,1H,0,"145,141","2,534",92
34111246260000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,MOSER C     4H,4H,0,"90,171","2,610",92
34111247660000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROLLAND C     5H,5H,0,"541,229","9,007",92
34111247750000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,CIRCOSTA B     3H,3H,0,"137,212","1,897",92
34111247030100,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK A-M     1HM,1HM,"4,528","195,498","3,692",92
34111247040000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK EAST A     9H,9H,0,"330,651","7,284",92
34111248600000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK B-M     5HM,5HM,"6,805","219,669","6,256",92
34111245920000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,HOLLIDAY A     1H,1H,0,"184,267","2,580",92
34111248120000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROTH D     8H,8H,0,"864,462","17,328",92
34111248030000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,BALLPARK     4H,4H,0,"219,297","3,080",91
34111245820000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,DIETRICH C     6H,6H,0,"63,692",512,92
34111247760000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,CIRCOSTA B     1H,1H,0,"171,212","2,590",92
34111247240000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,DAVID STALDER B-M     16HM,16HM,"2,576","225,081","2,734",92
34111248710000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL A-M     2HM,2HM,"12,732","563,035","16,036",92
34111248660000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,PYLES C     6H,6H,0,"654,852","7,610",92
34111248630000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,CAROLINE B     2H,2H,0,"842,587",0,58
34111248110000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROTH B     4H,4H,0,"619,438","13,840",92
34111248970000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN A-M     4HM,4HM,"25,376","808,756","16,991",92
34111248960000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN B-M     6HM,6HM,"25,709","811,970","17,507",92
34111248560000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,CRAIG MILLER A     4H,4H,0,"966,230","23,478",92
34111247250000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,DAVID STALDER B     12H,12H,0,"228,631","4,859",92
34111245160000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,SAWYERS     4H,4H,0,"17,824",0,92
34111248400000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN B     4H,4H,0,"442,624","10,186",92
34111248950000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN B-M     8HM,8HM,"23,998","812,703","18,522",92
34111248200000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL A     2H,2H,0,"274,107","7,839",89
34111248130000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROTH E     10H,10H,0,"954,861","27,088",87
34111245740000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,FUCHS A     4H,4H,0,"47,279",835,85
34111248380000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROLLAND E     4HA,4HA,0,"403,227","8,754",92
34111245150100,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,SAWYERS     8H,8H,0,"78,070",678,92
34111243580100,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,TIPPENS UNIT     6HM,6HM,"1,195","18,538",140,90
34111243890000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,STALDER UNIT C     7UH,7UH,0,"53,443",0,91
34111249070000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,COYOTE A     4H,4H,0,"965,817","20,604",92
34111247980000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,YELLOW ROSE B     4H,4H,0,"330,318","4,952",92
34111245730000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,DIETRICH A     2H,2H,0,"28,432",748,85
34111248550000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,PITTMAN     2H,2H,0,"1,118,173","20,550",92
34111248580000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK C-M     9HM,9HM,"11,211","270,280","5,317",92
34111248700000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,HANNIBAL-M     4HM,4HM,"8,921","538,165","9,402",92
34111244010100,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK UNIT A     3H,3H,0,"34,672","1,219",85
34111248790000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,RICHARD STALDER F-M     6HM,6HM,"1,252","216,199","4,158",92
34111245700100,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,FUCHS A     2H,2H,0,"40,274",608,85
34111244150100,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,SHROYER UNIT     4H,4H,0,"59,248",922,90
34111249140000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,SHARICK A     4H,4H,0,"1,512,215","43,778",46
34111248940000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN A-M     2HM,2HM,"38,683","812,632","12,664",92
34111246100000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,PITTMAN     3H,3H,0,"34,410","1,694",92
34111246290000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,MOSER A     5H,5H,0,"114,966","2,295",92
34111248670000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,PYLES C     8H,8H,0,"637,329","7,136",92
34111249150000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,SHARICK C     6H,6H,0,"1,826,300","56,992",46
34111243610100,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,TIPPENS UNIT     6HS,6HS,0,"46,659",309,92
34111245960000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,HOLLIDAY B     7H,7H,0,"177,688","2,182",92
34111245910000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,HOLLIDAY A     3H,3H,0,"64,602","1,718",92
34111246250000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,MOSER C     6H,6H,0,"91,974","2,873",91
34111248020000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,BALLPARK     2H,2H,0,"194,162",775,91
34111248140000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,ROTH C     6H,6H,0,"618,960","11,451",92
34111246820000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,MOSER C     8H,8H,0,"95,170","2,342",92
34111247990000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,YELLOW ROSE A     2H,2H,0,"462,080","7,349",92
34111249100000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,CAROLINE A     3H,3H,0,"682,874",0,58
34111246090000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,CIRCOSTA     1H,1H,0,"161,613","1,686",92
34111248570000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK B-M     7HM,7HM,"6,791","198,876","4,927",92
34111244040000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,HERRICK UNIT C     8H,8H,0,"52,282","1,275",88
34111245170100,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,SAWYERS     6H,6H,0,"67,921",699,92
34111248770000,2020,4,ECLIPSE RESOURCES I LP,MONROE,LEE,RICHARD STALDER F-M     8HM,8HM,"1,297","219,542","3,079",92
34111248390000,2020,4,ECLIPSE RESOURCES I LP,MONROE,OHIO,BOLEN A     2H,2H,0,"564,275","32,887",90
34111245810000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SALEM,DIETRICH C     4H,4H,0,"51,876",582,92
34111248830000,2020,4,ECLIPSE RESOURCES I LP,MONROE,ADAMS,BLUEBONNET B     3H,3H,0,"1,986,849","24,517",92
34111245710000,2020,4,ECLIPSE RESOURCES I LP,MONROE,SWITZERLAND,DIETRICH A     6H,6H,0,"36,392",510,85
34111249160000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,SHARICK C     8H,8H,0,"1,865,065","39,984",45
34111249130000,2020,4,ECLIPSE RESOURCES I LP,MONROE,GREEN,SHARICK A     2H,2H,0,"1,527,818","40,452",45
34121244700100,2020,4,ECLIPSE RESOURCES I LP,NOBLE,STOCK,DUANE WEISEND UNIT     4H,4H,0,"79,589","1,064",92
34121246000000,2020,4,ECLIPSE RESOURCES I LP,NOBLE,STOCK,DUANE WEISEND EAST     6H,6H,0,"120,720","2,120",92
34121245990000,2020,4,ECLIPSE RESOURCES I LP,NOBLE,STOCK,DUANE WEISEND EAST     8H,8H,0,"184,465","1,928",92
34111246070000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,WEFLER N     U3H,U3H,0,"16,758","1,085",84
34111246970000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,PFALZGRAF N     U4H,U4H,0,"285,845","2,763",87
34111246360000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,WEFLER SOUTH     U4H,U4H,0,"247,956","11,109",91
34111248890000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,WEFLER S     U1H,U1H,0,"817,859","13,427",91
34111246440000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,CIRCOSTA SOUTH     U1H,U1H,0,"378,886","2,196",90
34111246410000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,CIRCOSTA SOUTH     U4H,U4H,0,"239,568","2,750",90
34111244200000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,MICHAEL     1H,1H,"13,766","139,291",980,86
34111244180000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     4-H,4-H,0,0,0,0
34111246060300,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,WEFLER N     U2H ST03,U2H ST03,0,"207,512","2,726",91
34111248000000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,ISALY     N U1HA,N U1HA,0,"514,564","8,014",89
34111243770100,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,DANGEL     2-H,2-H,0,0,0,0
34111248260000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     S U1H,S U1H,0,"555,781","9,131",91
34111246960000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,PFALZGRAF S     U4H,U4H,0,"316,823","3,176",88
34111246630000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,PIRL SOUTH     U3H,U3H,0,"234,276","2,169",84
34111246010000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,R & D HILLTOP LUMBER SOUTH     U2H,U2H,0,"281,827","1,213",89
34111243760000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,DANGEL     7-H,7-H,0,0,0,4
34111245990000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,R & D HILLTOP LUMBER NORTH     U4H,U4H,0,"383,953","4,094",90
34111248090000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,STALDER N     U4H,U4H,0,0,1,0
34111244400100,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     U 4H,U 4H,0,0,0,0
34111243800000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,DANGEL     5-H,5-H,0,0,0,3
34111248520000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U2H,S U2H,0,"1,299,720","39,274",82
34111246330000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,BAUER NORTH     U2H,U2H,0,"286,429","2,586",87
34111247930000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,ISALY     S U2H,S U2H,0,"439,970","6,968",89
34111246890000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,PFALZGRAF S     U1H,U1H,0,"316,520","3,760",88
34111248450000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U4H,S U4H,0,"1,566,992","38,232",89
34111246620000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,PIRL SOUTH     U2H,U2H,0,"299,923","2,566",90
34111248880000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,WEFLER S     U2H,U2H,0,"850,321","11,921",91
34111246610000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,PIRL SOUTH     U1H,U1H,0,0,0,4
34111248180000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,MICHAEL     M5H,M5H,"16,773","217,249","3,924",87
34111248440000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U3H,S U3H,0,"1,453,297","33,532",90
34111243790000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,DANGEL     4-H,4-H,0,0,0,2
34111248290000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     S U2H,S U2H,0,"649,556","10,860",91
34111246340000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,BAUER SOUTH     U1H,U1H,0,"429,187","5,246",88
34111244190000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     6-H,6-H,0,0,0,0
34111246080000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,WEFLER N     U4H,U4H,0,"683,768","12,167",91
34111243810000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,DANGEL     6-H,6-H,0,0,0,3
34111243780000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,DANGEL     3-H,3-H,0,0,0,3
34111243000100,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     3-H,3-H,0,0,0,0
34111248740000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,R & D HILLTOP LUMBER     N U1H,N U1H,0,"1,750,409","27,722",89
34111244620100,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,WEFLER N     U 1H,U 1H,0,"70,314","1,134",91
34111244210000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     1-H,1-H,0,0,0,0
34111248280000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     S U3H,S U3H,0,"485,263","9,310",91
34111248460000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U5H,S U5H,0,"1,546,500","28,225",90
34111248270000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,EISENBARTH     S U5H,S U5H,0,"534,116","9,346",91
34111247920000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,ISALY     S U3H,S U3H,0,"450,210","6,681",89
34111247610000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,FAUNDA     S U4H,S U4H,0,"378,335","3,795",79
34111248510000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,GREEN,COLLECTORS TRIANGLE     S U1H,S U1H,0,"1,191,053","44,394",78
34111248100000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,STALDER S     U4H,U4H,0,"564,863","11,451",87
34111247600000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,SALEM,FAUNDA     S U1H,S U1H,0,"506,772","2,393",87
34111248080000,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,STALDER S     U1H,U1H,0,"535,017","16,856",87
34111243050100,2020,4,EQUINOR USA ONSHORE PROPERTIES,MONROE,OHIO,DANGEL     1-H,1-H,0,0,0,2
34029218300000,2020,4,GEOPETRO LLC,COLUMBIANA,UNITY,FIRESTONE HOMESTEAD     PAD B 4H,PAD B 4H,0,"35,182",178,92
34029217270100,2020,4,GEOPETRO LLC,COLUMBIANA,MIDDLETON,CARNEY 17-7-1     3H,3H,0,0,0,0
34029218280100,2020,4,GEOPETRO LLC,COLUMBIANA,UNITY,FIRESTONE HOMESTEAD     PAD B 3H,PAD B 3H,0,"52,081",229,92
34029218290000,2020,4,GEOPETRO LLC,COLUMBIANA,UNITY,FIRESTONE HOMESTEAD     PAD B 5H,PAD B 5H,0,"36,468",166,92
34029218530000,2020,4,GEOPETRO LLC,COLUMBIANA,FAIRFIELD,FIRESTONE HOMESTEAD     PAD A 1H,PAD A 1H,0,"50,828",198,92
34029218500000,2020,4,GEOPETRO LLC,COLUMBIANA,FAIRFIELD,FIRESTONE HOMESTEAD     PAD A 2H,PAD A 2H,0,"55,858",198,92
34029218520000,2020,4,GEOPETRO LLC,COLUMBIANA,FAIRFIELD,FIRESTONE HOMESTEAD     PAD A 4H,PAD A 4H,0,"50,892",234,92
34029217130000,2020,4,GEOPETRO LLC,COLUMBIANA,MADISON,ROSEBUD 16-10-2     8H,8H,0,0,0,0
34029218510000,2020,4,GEOPETRO LLC,COLUMBIANA,FAIRFIELD,FIRESTONE HOMESTEAD     PAD A 3H,PAD A 3H,0,"62,877",270,92
34059242190100,2020,4,GEOPETRO LLC,GUERNSEY,CENTER,THE CHUMNEY FAMILY TRUST     1H,1H,"1,796",0,480,40
34067210910100,2020,4,GEOPETRO LLC,HARRISON,NORTH,REESE/CRAMBLETT     1H,1H,596,"8,744",178,61
34067210990000,2020,4,GEOPETRO LLC,HARRISON,NORTH,REESE/CRAMBLETT     4H,4H,1,12,104,61
34067211000000,2020,4,GEOPETRO LLC,HARRISON,NORTH,REESE/CRAMBLETT     3H,3H,836,"11,885",219,61
34067210980000,2020,4,GEOPETRO LLC,HARRISON,NORTH,REESE/CRAMBLETT     5H,5H,845,"11,572",258,61
34067211010000,2020,4,GEOPETRO LLC,HARRISON,NORTH,REESE/CRAMBLETT     2H,2H,"1,180","18,117",296,61
34169256690100,2020,4,GEOPETRO LLC,WAYNE,EAST UNION,HERSHBERGER     1H,1H,81,"10,913",61,92
34013212380100,2020,4,GULFPORT APPALACHIA LLC,BELMONT,MEAD,HORSEMILL 210479     4A,4A,0,"238,845",148,92
34013206820000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,MCCORT     3-28H,3-28H,0,"82,074",886,92
34013206830000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,INHERST     2-14H,2-14H,0,"89,199","1,201",92
34013206870000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,UNION,EAGLE CREEK     3-26H,3-26H,0,"84,461",606,92
34013208910000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,CLARK 210128     5B,5B,0,"43,602",589,84
34013212350000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,MEAD,HORSEMILL 210478     1B,1B,0,"232,659",988,92
34013210290000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,GEORGE 210467     4B,4B,0,"103,235",502,92
34013207060000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,KIRKWOOD,SHUGERT     4-1H,4-1H,0,"35,228",183,92
34013209880000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,WASHINGTON,THOMPSON SOUTH 210235     5A,5A,0,"96,869","1,004",92
34013210420000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,YORK,VALERIE 210473     4C,4C,0,"162,174","1,298",92
34013210620000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,RICHLAND,DORSEY 210963     2A,2A,0,"242,859","1,087",78
34013207170000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,WESLEY     1-8H,1-8H,0,"115,279","1,151",92
34013210880000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,WAYNE,PHILLIPS 210023     2A,2A,0,"121,503","1,344",91
34013211310000,2020,4,GULFPORT APPALACHIA LLC,BELMONT,SOMERSET,JOHN 210749     2A,2A,0,"206,965","1,601",92
